mc,street,house_number_range,red_izo,zs_name,source_file,effective_date
Praha 9,Pod Smetankou,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Pod Táborem,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Pod hloubětínskou zastávkou,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Pod náspem,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Pod šancemi,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Podnádražní,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Podvinný mlýn,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Pokorného,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Prokopka,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Pámelníková,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Před mosty,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Rubeška,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Skloněná,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Smrková,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Sokolovská,"č. o. sudá: 222-304, lichá: 165 - 199 č. p. 226, 227, 262, 282, 342, 488, 504, 748, 810, 867, 892, 899, 901-905, 961, 965-969, 971-974, 986, 1017,1019/312a, 1069, 1070, 1165, 1166, 1205 - 1207, 1251 - 1253, 1279, 1297, 1313, 1314, 1324, 1418, 1439, 1511, 1605, 1805, 1806, 1955, 1996, 2408, 58, 42, 351, 352, 979, 198, 194, 187, 270",600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Spojovací,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,Stará Spojovací,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,U Harfy,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,U Kloubových domů,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,U Smetanky,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,U Vinných sklepů,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
Praha 9,U nové školy,,600040551,Základní škola a Mateřská škola Na Balabence,p9_spadova-vyhlaska-1.1.2026.docx,2026-01-01
